"Дата","Критерий","Парам. №1","Парам. №2","Значение"
"10.02.2019","reach_subscribers","","",5
"10.02.2019","reach_viral","","",15
"09.02.2019","reach","","",25
"09.02.2019","reach_subscribers","","",7
"09.02.2019","reach_viral","","",18
"08.02.2019","reach","","",21
"08.02.2019","reach_subscribers","","",3
"08.02.2019","reach_viral","","",18
"07.02.2019","reach","","",20
"07.02.2019","reach_subscribers","","",3
"07.02.2019","reach_viral","","",17
"06.02.2019","reach","","",24
"06.02.2019","reach_subscribers","","",3
"06.02.2019","reach_viral","","",21
"05.02.2019","reach","","",26
"05.02.2019","reach_subscribers","","",1
"05.02.2019","reach_viral","","",25
"04.02.2019","reach","","",17
"04.02.2019","reach_viral","","",17
"03.02.2019","reach","","",26
"03.02.2019","reach_subscribers","","",3
"03.02.2019","reach_viral","","",23
"02.02.2019","reach","","",28
"02.02.2019","reach_subscribers","","",3
"02.02.2019","reach_viral","","",25
"01.02.2019","reach","","",24
"01.02.2019","reach_subscribers","","",3
"01.02.2019","reach_viral","","",21
"31.01.2019","reach","","",22
"31.01.2019","reach_subscribers","","",2
"31.01.2019","reach_viral","","",20
"30.01.2019","reach","","",21
"30.01.2019","reach_subscribers","","",4
"30.01.2019","reach_viral","","",17
"29.01.2019","reach","","",20
"29.01.2019","reach_subscribers","","",6
"29.01.2019","reach_viral","","",14
"28.01.2019","reach","","",22
"28.01.2019","reach_subscribers","","",5
"28.01.2019","reach_viral","","",17
"27.01.2019","reach","","",14
"27.01.2019","reach_subscribers","","",3
"27.01.2019","reach_viral","","",11
"26.01.2019","reach","","",23
"26.01.2019","reach_subscribers","","",4
"26.01.2019","reach_viral","","",19
"25.01.2019","reach","","",17
"25.01.2019","reach_subscribers","","",8
"25.01.2019","reach_viral","","",9
"24.01.2019","reach","","",17
"24.01.2019","reach_subscribers","","",4
"24.01.2019","reach_viral","","",13
"23.01.2019","reach","","",18
"23.01.2019","reach_subscribers","","",2
"23.01.2019","reach_viral","","",16
"22.01.2019","reach","","",29
"22.01.2019","reach_subscribers","","",5
"22.01.2019","reach_viral","","",24
"21.01.2019","reach","","",18
"21.01.2019","reach_subscribers","","",2
"21.01.2019","reach_viral","","",16
"20.01.2019","reach","","",29
"20.01.2019","reach_subscribers","","",3
"20.01.2019","reach_viral","","",26
"19.01.2019","reach","","",20
"19.01.2019","reach_subscribers","","",3
"19.01.2019","reach_viral","","",17
"18.01.2019","reach","","",14
"18.01.2019","reach_subscribers","","",5
"18.01.2019","reach_viral","","",9
"17.01.2019","reach","","",21
"17.01.2019","reach_subscribers","","",3
"17.01.2019","reach_viral","","",18
"16.01.2019","reach","","",22
"16.01.2019","reach_subscribers","","",8
"16.01.2019","reach_viral","","",14
"15.01.2019","reach","","",24
"15.01.2019","reach_subscribers","","",3
"15.01.2019","reach_viral","","",21
"14.01.2019","reach","","",19
"14.01.2019","reach_subscribers","","",5
"14.01.2019","reach_viral","","",14
"13.01.2019","reach","","",20
"13.01.2019","reach_subscribers","","",4
"13.01.2019","reach_viral","","",16
"12.01.2019","reach","","",26
"12.01.2019","reach_subscribers","","",4
"12.01.2019","reach_viral","","",22
"11.01.2019","reach","","",35
"11.01.2019","reach_subscribers","","",9
"11.01.2019","reach_viral","","",26
"10.01.2019","reach","","",20
"10.01.2019","reach_subscribers","","",5
"10.01.2019","reach_viral","","",15
"09.01.2019","reach","","",25
"09.01.2019","reach_subscribers","","",6
"09.01.2019","reach_viral","","",19
"08.01.2019","reach","","",26
"08.01.2019","reach_subscribers","","",7
"08.01.2019","reach_viral","","",19
"07.01.2019","reach","","",25
"07.01.2019","reach_subscribers","","",3
"07.01.2019","reach_viral","","",22
"06.01.2019","reach","","",56
"06.01.2019","reach_subscribers","","",6
"06.01.2019","reach_viral","","",50
"05.01.2019","reach","","",29
"05.01.2019","reach_subscribers","","",7
"05.01.2019","reach_viral","","",22
"04.01.2019","reach","","",35
"04.01.2019","reach_subscribers","","",5
"04.01.2019","reach_viral","","",30
"03.01.2019","reach","","",58
"03.01.2019","reach_subscribers","","",6
"03.01.2019","reach_viral","","",52
"02.01.2019","reach","","",45
"02.01.2019","reach_subscribers","","",5
"02.01.2019","reach_viral","","",40
"01.01.2019","reach","","",23
"01.01.2019","reach_subscribers","","",5
"01.01.2019","reach_viral","","",18
"31.12.2018","reach","","",16
"31.12.2018","reach_subscribers","","",5
"31.12.2018","reach_viral","","",11
"30.12.2018","reach","","",21
"30.12.2018","reach_subscribers","","",7
"30.12.2018","reach_viral","","",14
"29.12.2018","reach","","",13
"29.12.2018","reach_subscribers","","",4
"29.12.2018","reach_viral","","",9
"28.12.2018","reach","","",17
"28.12.2018","reach_subscribers","","",4
"28.12.2018","reach_viral","","",13
"27.12.2018","reach","","",21
"27.12.2018","reach_subscribers","","",4
"27.12.2018","reach_viral","","",17
"26.12.2018","reach","","",19
"26.12.2018","reach_subscribers","","",7
"26.12.2018","reach_viral","","",12
"25.12.2018","reach","","",19
"25.12.2018","reach_subscribers","","",2
"25.12.2018","reach_viral","","",17
"24.12.2018","reach","","",51
"24.12.2018","reach_subscribers","","",5
"24.12.2018","reach_viral","","",46
"23.12.2018","reach","","",97
"23.12.2018","reach_subscribers","","",7
"23.12.2018","reach_viral","","",90
"22.12.2018","reach","","",26
"22.12.2018","reach_subscribers","","",5
"22.12.2018","reach_viral","","",21
"21.12.2018","reach","","",22
"21.12.2018","reach_viral","","",22
"20.12.2018","reach","","",49
"20.12.2018","reach_subscribers","","",2
"20.12.2018","reach_viral","","",47
"19.12.2018","reach","","",16
"19.12.2018","reach_subscribers","","",2
"19.12.2018","reach_viral","","",14
"18.12.2018","reach","","",30
"18.12.2018","reach_subscribers","","",5
"18.12.2018","reach_viral","","",25
"17.12.2018","reach","","",20
"17.12.2018","reach_subscribers","","",4
"17.12.2018","reach_viral","","",16
"16.12.2018","reach","","",27
"16.12.2018","reach_subscribers","","",6
"16.12.2018","reach_viral","","",21
"15.12.2018","reach","","",28
"15.12.2018","reach_subscribers","","",3
"15.12.2018","reach_viral","","",25
"14.12.2018","reach","","",27
"14.12.2018","reach_subscribers","","",4
"14.12.2018","reach_viral","","",23
"13.12.2018","reach","","",28
"13.12.2018","reach_subscribers","","",7
"13.12.2018","reach_viral","","",21
"12.12.2018","reach","","",38
"12.12.2018","reach_subscribers","","",5
"12.12.2018","reach_viral","","",33
"11.12.2018","reach","","",27
"11.12.2018","reach_subscribers","","",5
"11.12.2018","reach_viral","","",22
"10.12.2018","reach","","",23
"10.12.2018","reach_subscribers","","",6
"10.12.2018","reach_viral","","",17
"09.12.2018","reach","","",42
"09.12.2018","reach_subscribers","","",9
"09.12.2018","reach_viral","","",33
"08.12.2018","reach","","",35
"08.12.2018","reach_subscribers","","",4
"08.12.2018","reach_viral","","",31
"07.12.2018","reach","","",27
"07.12.2018","reach_subscribers","","",2
"07.12.2018","reach_viral","","",25
"06.12.2018","reach","","",22
"06.12.2018","reach_subscribers","","",2
"06.12.2018","reach_viral","","",20
"05.12.2018","reach","","",33
"05.12.2018","reach_subscribers","","",3
"05.12.2018","reach_viral","","",30
"04.12.2018","reach","","",31
"04.12.2018","reach_subscribers","","",6
"04.12.2018","reach_viral","","",25
"03.12.2018","reach","","",30
"03.12.2018","reach_subscribers","","",5
"03.12.2018","reach_viral","","",25
"02.12.2018","reach","","",22
"02.12.2018","reach_subscribers","","",9
"02.12.2018","reach_viral","","",13
"01.12.2018","reach","","",30
"01.12.2018","reach_subscribers","","",5
"01.12.2018","reach_viral","","",25
"30.11.2018","reach","","",34
"30.11.2018","reach_subscribers","","",4
"30.11.2018","reach_viral","","",30
"29.11.2018","reach","","",27
"29.11.2018","reach_subscribers","","",7
"29.11.2018","reach_viral","","",20
"28.11.2018","reach","","",26
"28.11.2018","reach_subscribers","","",5
"28.11.2018","reach_viral","","",21
"27.11.2018","reach","","",24
"27.11.2018","reach_subscribers","","",5
"27.11.2018","reach_viral","","",19
"26.11.2018","reach","","",24
"26.11.2018","reach_subscribers","","",5
"26.11.2018","reach_viral","","",19
"25.11.2018","reach","","",25
"25.11.2018","reach_subscribers","","",6
"25.11.2018","reach_viral","","",19
"24.11.2018","reach","","",23
"24.11.2018","reach_subscribers","","",3
"24.11.2018","reach_viral","","",20
"23.11.2018","reach","","",29
"23.11.2018","reach_subscribers","","",4
"23.11.2018","reach_viral","","",25
"22.11.2018","reach","","",35
"22.11.2018","reach_subscribers","","",9
"22.11.2018","reach_viral","","",26
"21.11.2018","reach","","",26
"21.11.2018","reach_subscribers","","",1
"21.11.2018","reach_viral","","",25
"20.11.2018","reach","","",36
"20.11.2018","reach_subscribers","","",5
"20.11.2018","reach_viral","","",31
"19.11.2018","reach","","",32
"19.11.2018","reach_subscribers","","",7
"19.11.2018","reach_viral","","",25
"18.11.2018","reach","","",31
"18.11.2018","reach_subscribers","","",7
"18.11.2018","reach_viral","","",24
"17.11.2018","reach","","",32
"17.11.2018","reach_subscribers","","",8
"17.11.2018","reach_viral","","",24
"16.11.2018","reach","","",16
"16.11.2018","reach_subscribers","","",2
"16.11.2018","reach_viral","","",14
"15.11.2018","reach","","",27
"15.11.2018","reach_subscribers","","",8
"15.11.2018","reach_viral","","",19
"14.11.2018","reach","","",39
"14.11.2018","reach_subscribers","","",9
"14.11.2018","reach_viral","","",30
"13.11.2018","reach","","",30
"13.11.2018","reach_subscribers","","",9
"13.11.2018","reach_viral","","",21
"12.11.2018","reach","","",31
"12.11.2018","reach_subscribers","","",6
"12.11.2018","reach_viral","","",25
"11.11.2018","reach","","",27
"11.11.2018","reach_subscribers","","",6
"11.11.2018","reach_viral","","",21
"10.11.2018","reach","","",31
"10.11.2018","reach_subscribers","","",4
"10.11.2018","reach_viral","","",27
"09.11.2018","reach","","",26
"09.11.2018","reach_subscribers","","",1
"09.11.2018","reach_viral","","",25
"08.11.2018","reach","","",26
"08.11.2018","reach_subscribers","","",1
"08.11.2018","reach_viral","","",25
"07.11.2018","reach","","",24
"07.11.2018","reach_subscribers","","",4
"07.11.2018","reach_viral","","",20
"06.11.2018","reach","","",25
"06.11.2018","reach_subscribers","","",5
"06.11.2018","reach_viral","","",20
"05.11.2018","reach","","",18
"05.11.2018","reach_subscribers","","",5
"05.11.2018","reach_viral","","",13
"04.11.2018","reach","","",39
"04.11.2018","reach_subscribers","","",10
"04.11.2018","reach_viral","","",29
"03.11.2018","reach","","",22
"03.11.2018","reach_subscribers","","",5
"03.11.2018","reach_viral","","",17
"02.11.2018","reach","","",33
"02.11.2018","reach_subscribers","","",6
"02.11.2018","reach_viral","","",27
"01.11.2018","reach","","",32
"01.11.2018","reach_subscribers","","",4
"01.11.2018","reach_viral","","",28
"31.10.2018","reach","","",40
"31.10.2018","reach_subscribers","","",8
"31.10.2018","reach_viral","","",32
"30.10.2018","reach","","",114
"30.10.2018","reach_subscribers","","",6
"30.10.2018","reach_viral","","",108
"29.10.2018","reach","","",88
"29.10.2018","reach_subscribers","","",3
"29.10.2018","reach_viral","","",85
"28.10.2018","reach","","",32
"28.10.2018","reach_subscribers","","",4
"28.10.2018","reach_viral","","",28
"27.10.2018","reach","","",15
"27.10.2018","reach_subscribers","","",5
"27.10.2018","reach_viral","","",10
"26.10.2018","reach","","",16
"26.10.2018","reach_subscribers","","",2
"26.10.2018","reach_viral","","",14
"25.10.2018","reach","","",23
"25.10.2018","reach_subscribers","","",5
"25.10.2018","reach_viral","","",18
"24.10.2018","reach","","",34
"24.10.2018","reach_subscribers","","",7
"24.10.2018","reach_viral","","",27
"23.10.2018","reach","","",32
"23.10.2018","reach_subscribers","","",4
"23.10.2018","reach_viral","","",28
"22.10.2018","reach","","",24
"22.10.2018","reach_subscribers","","",5
"22.10.2018","reach_viral","","",19
"21.10.2018","reach","","",26
"21.10.2018","reach_subscribers","","",1
"21.10.2018","reach_viral","","",25
"20.10.2018","reach","","",32
"20.10.2018","reach_subscribers","","",6
"20.10.2018","reach_viral","","",26
"19.10.2018","reach","","",21
"19.10.2018","reach_subscribers","","",2
"19.10.2018","reach_viral","","",19
"18.10.2018","reach","","",37
"18.10.2018","reach_subscribers","","",6
"18.10.2018","reach_viral","","",31
"17.10.2018","reach","","",27
"17.10.2018","reach_subscribers","","",6
"17.10.2018","reach_viral","","",21
"16.10.2018","reach","","",95
"16.10.2018","reach_subscribers","","",8
"16.10.2018","reach_viral","","",87
"15.10.2018","reach","","",24
"15.10.2018","reach_subscribers","","",8
"15.10.2018","reach_viral","","",16
"14.10.2018","reach","","",18
"14.10.2018","reach_subscribers","","",4
"14.10.2018","reach_viral","","",14
"13.10.2018","reach","","",18
"13.10.2018","reach_subscribers","","",3
"13.10.2018","reach_viral","","",15
"12.10.2018","reach","","",17
"12.10.2018","reach_subscribers","","",2
"12.10.2018","reach_viral","","",15
"11.10.2018","reach","","",23
"11.10.2018","reach_subscribers","","",3
"11.10.2018","reach_viral","","",20
"10.10.2018","reach","","",22
"10.10.2018","reach_subscribers","","",6
"10.10.2018","reach_viral","","",16
"09.10.2018","reach","","",22
"09.10.2018","reach_subscribers","","",3
"09.10.2018","reach_viral","","",19
"08.10.2018","reach","","",23
"08.10.2018","reach_subscribers","","",4
"08.10.2018","reach_viral","","",19
"07.10.2018","reach","","",31
"07.10.2018","reach_subscribers","","",6
"07.10.2018","reach_viral","","",25
"06.10.2018","reach","","",21
"06.10.2018","reach_subscribers","","",8
"06.10.2018","reach_viral","","",13
"05.10.2018","reach","","",17
"05.10.2018","reach_subscribers","","",2
"05.10.2018","reach_viral","","",15
"04.10.2018","reach","","",33
"04.10.2018","reach_subscribers","","",6
"04.10.2018","reach_viral","","",27
"03.10.2018","reach","","",28
"03.10.2018","reach_subscribers","","",4
"03.10.2018","reach_viral","","",24
"02.10.2018","reach","","",27
"02.10.2018","reach_subscribers","","",5
"02.10.2018","reach_viral","","",22
"01.10.2018","reach","","",48
"01.10.2018","reach_subscribers","","",4
"01.10.2018","reach_viral","","",44
"30.09.2018","reach","","",32
"30.09.2018","reach_subscribers","","",9
"30.09.2018","reach_viral","","",23
"29.09.2018","reach","","",19
"29.09.2018","reach_subscribers","","",5
"29.09.2018","reach_viral","","",14
"28.09.2018","reach","","",22
"28.09.2018","reach_subscribers","","",5
"28.09.2018","reach_viral","","",17
"27.09.2018","reach","","",47
"27.09.2018","reach_subscribers","","",3
"27.09.2018","reach_viral","","",44
"26.09.2018","reach","","",34
"26.09.2018","reach_subscribers","","",3
"26.09.2018","reach_viral","","",31
"25.09.2018","reach","","",18
"25.09.2018","reach_subscribers","","",3
"25.09.2018","reach_viral","","",15
"24.09.2018","reach","","",21
"24.09.2018","reach_subscribers","","",8
"24.09.2018","reach_viral","","",13
"23.09.2018","reach","","",29
"23.09.2018","reach_subscribers","","",4
"23.09.2018","reach_viral","","",25
"22.09.2018","reach","","",28
"22.09.2018","reach_subscribers","","",6
"22.09.2018","reach_viral","","",22
"21.09.2018","reach","","",31
"21.09.2018","reach_subscribers","","",6
"21.09.2018","reach_viral","","",25
"20.09.2018","reach","","",47
"20.09.2018","reach_subscribers","","",10
"20.09.2018","reach_viral","","",37
"19.09.2018","reach","","",37
"19.09.2018","reach_subscribers","","",2
"19.09.2018","reach_viral","","",35
"18.09.2018","reach","","",59
"18.09.2018","reach_subscribers","","",5
"18.09.2018","reach_viral","","",54
"17.09.2018","reach","","",25
"17.09.2018","reach_subscribers","","",5
"17.09.2018","reach_viral","","",20
"16.09.2018","reach","","",33
"16.09.2018","reach_subscribers","","",5
"16.09.2018","reach_viral","","",28
"15.09.2018","reach","","",20
"15.09.2018","reach_subscribers","","",3
"15.09.2018","reach_viral","","",17
"14.09.2018","reach","","",29
"14.09.2018","reach_subscribers","","",8
"14.09.2018","reach_viral","","",21
"13.09.2018","reach","","",24
"13.09.2018","reach_subscribers","","",7
"13.09.2018","reach_viral","","",17
"12.09.2018","reach","","",28
"12.09.2018","reach_subscribers","","",5
"12.09.2018","reach_viral","","",23
"11.09.2018","reach","","",24
"11.09.2018","reach_subscribers","","",4
"11.09.2018","reach_viral","","",20
"10.09.2018","reach","","",33
"10.09.2018","reach_subscribers","","",5
"10.09.2018","reach_viral","","",28
"09.09.2018","reach","","",21
"09.09.2018","reach_subscribers","","",7
"09.09.2018","reach_viral","","",14
"08.09.2018","reach","","",27
"08.09.2018","reach_subscribers","","",3
"08.09.2018","reach_viral","","",24
"07.09.2018","reach","","",22
"07.09.2018","reach_subscribers","","",7
"07.09.2018","reach_viral","","",15
"06.09.2018","reach","","",29
